"","capital","capitalLabel","coordinate_location","capital_of","capital_ofLabel","country","countryLabel"
"378","http://www.wikidata.org/entity/Q1858","Hanoi","Point(105.84117 21.0245)","http://www.wikidata.org/entity/Q185682","French Indochina","http://www.wikidata.org/entity/Q881","Vietnam"
"379","http://www.wikidata.org/entity/Q1858","Hanoi","Point(105.84117 21.0245)","http://www.wikidata.org/entity/Q622778","Tonkin","http://www.wikidata.org/entity/Q881","Vietnam"
"380","http://www.wikidata.org/entity/Q1858","Hanoi","Point(105.84117 21.0245)","http://www.wikidata.org/entity/Q701337","Empire of Vietnam","http://www.wikidata.org/entity/Q881","Vietnam"
"381","http://www.wikidata.org/entity/Q1858","Hanoi","Point(105.84117 21.0245)","http://www.wikidata.org/entity/Q3111454","Tran dynasty","http://www.wikidata.org/entity/Q881","Vietnam"
"382","http://www.wikidata.org/entity/Q1861","Bangkok","Point(100.516666666 13.75)","http://www.wikidata.org/entity/Q869","Thailand","http://www.wikidata.org/entity/Q869","Thailand"
"383","http://www.wikidata.org/entity/Q1861","Bangkok","Point(100.516666666 13.75)","http://www.wikidata.org/entity/Q1155700","Rattanakosin Kingdom","http://www.wikidata.org/entity/Q869","Thailand"
"384","http://www.wikidata.org/entity/Q1863","Andorra la Vella","Point(1.5 42.5)","http://www.wikidata.org/entity/Q228","Andorra","http://www.wikidata.org/entity/Q228","Andorra"
"385","http://www.wikidata.org/entity/Q1863","Andorra la Vella","Point(1.5 42.5)","http://www.wikidata.org/entity/Q2522163","Andorra la Vella","http://www.wikidata.org/entity/Q228","Andorra"
"386","http://www.wikidata.org/entity/Q1865","Kuala Lumpur","Point(101.695277777 3.147777777)","http://www.wikidata.org/entity/Q833","Malaysia","http://www.wikidata.org/entity/Q833","Malaysia"
"387","http://www.wikidata.org/entity/Q1865","Kuala Lumpur","Point(101.695277777 3.147777777)","http://www.wikidata.org/entity/Q713768","Japanese occupation of Malaya, North Borneo and Sarawak","http://www.wikidata.org/entity/Q833","Malaysia"
"388","http://www.wikidata.org/entity/Q1865","Kuala Lumpur","Point(101.695277777 3.147777777)","http://www.wikidata.org/entity/Q1400154","Federated Malay States","http://www.wikidata.org/entity/Q833","Malaysia"
"389","http://www.wikidata.org/entity/Q1865","Kuala Lumpur","Point(101.695277777 3.147777777)","http://www.wikidata.org/entity/Q1479726","Malaya","http://www.wikidata.org/entity/Q833","Malaysia"
"390","http://www.wikidata.org/entity/Q1867","Taipei","Point(121.531944444 25.047777777)","http://www.wikidata.org/entity/Q865","Taiwan","http://www.wikidata.org/entity/Q865","Taiwan"
"391","http://www.wikidata.org/entity/Q1867","Taipei","Point(121.531944444 25.047777777)","http://www.wikidata.org/entity/Q22502","Taiwan","http://www.wikidata.org/entity/Q865","Taiwan"
"392","http://www.wikidata.org/entity/Q1867","Taipei","Point(121.531944444 25.047777777)","http://www.wikidata.org/entity/Q32081","Taiwan Province","http://www.wikidata.org/entity/Q865","Taiwan"
"393","http://www.wikidata.org/entity/Q1867","Taipei","Point(121.531944444 25.047777777)","http://www.wikidata.org/entity/Q137816","Taiwan under Japanese rule","http://www.wikidata.org/entity/Q865","Taiwan"
"394","http://www.wikidata.org/entity/Q1867","Taipei","Point(121.531944444 25.047777777)","http://www.wikidata.org/entity/Q319881","Republic of Formosa","http://www.wikidata.org/entity/Q865","Taiwan"
"395","http://www.wikidata.org/entity/Q1899","Kyiv","Point(30.523611111 50.45)","http://www.wikidata.org/entity/Q212","Ukraine","http://www.wikidata.org/entity/Q212","Ukraine"
"396","http://www.wikidata.org/entity/Q1930","Ottawa","Point(-75.695 45.424722222)","http://www.wikidata.org/entity/Q16","Canada","http://www.wikidata.org/entity/Q16","Canada"
"397","http://www.wikidata.org/entity/Q1947","Juba","Point(31.6 4.85)","http://www.wikidata.org/entity/Q958","South Sudan","http://www.wikidata.org/entity/Q958","South Sudan"
"398","http://www.wikidata.org/entity/Q1947","Juba","Point(31.6 4.85)","http://www.wikidata.org/entity/Q487709","Central Equatoria","http://www.wikidata.org/entity/Q958","South Sudan"
"399","http://www.wikidata.org/entity/Q1953","Yerevan","Point(44.514444444 40.181388888)","http://www.wikidata.org/entity/Q399","Armenia","http://www.wikidata.org/entity/Q399","Armenia"
"400","http://www.wikidata.org/entity/Q1953","Yerevan","Point(44.514444444 40.181388888)","http://www.wikidata.org/entity/Q81226","Erivan Governorate","http://www.wikidata.org/entity/Q399","Armenia"
"401","http://www.wikidata.org/entity/Q3876","Lilongwe","Point(33.783333333 -13.983333333)","http://www.wikidata.org/entity/Q860758","Central Region","http://www.wikidata.org/entity/Q1020","Malawi"
"402","http://www.wikidata.org/entity/Q3876","Lilongwe","Point(33.783333333 -13.983333333)","http://www.wikidata.org/entity/Q1058453","Lilongwe District","http://www.wikidata.org/entity/Q1020","Malawi"
"403","http://www.wikidata.org/entity/Q3881","Lusaka","Point(28.283333333 -15.416666666)","http://www.wikidata.org/entity/Q953","Zambia","http://www.wikidata.org/entity/Q953","Zambia"
"404","http://www.wikidata.org/entity/Q3881","Lusaka","Point(28.283333333 -15.416666666)","http://www.wikidata.org/entity/Q819998","Lusaka Province","http://www.wikidata.org/entity/Q953","Zambia"
"405","http://www.wikidata.org/entity/Q3881","Lusaka","Point(28.283333333 -15.416666666)","http://www.wikidata.org/entity/Q953903","Northern Rhodesia","http://www.wikidata.org/entity/Q953","Zambia"
"406","http://www.wikidata.org/entity/Q3882","Manama","Point(50.5775 26.225)","http://www.wikidata.org/entity/Q398","Bahrain","http://www.wikidata.org/entity/Q398","Bahrain"
"407","http://www.wikidata.org/entity/Q3889","Maputo","Point(32.576388888 -25.915277777)","http://www.wikidata.org/entity/Q1029","Mozambique","http://www.wikidata.org/entity/Q1029","Mozambique"
"408","http://www.wikidata.org/entity/Q3889","Maputo","Point(32.576388888 -25.915277777)","http://www.wikidata.org/entity/Q889394","Portuguese Mozambique","http://www.wikidata.org/entity/Q1029","Mozambique"
"409","http://www.wikidata.org/entity/Q3894","Kampala","Point(32.581111111 0.313611111)","http://www.wikidata.org/entity/Q1036","Uganda","http://www.wikidata.org/entity/Q1036","Uganda"
"410","http://www.wikidata.org/entity/Q3894","Kampala","Point(32.581111111 0.313611111)","http://www.wikidata.org/entity/Q429685","Central Region","http://www.wikidata.org/entity/Q1036","Uganda"
"411","http://www.wikidata.org/entity/Q3894","Kampala","Point(32.581111111 0.313611111)","http://www.wikidata.org/entity/Q926417","Kampala District","http://www.wikidata.org/entity/Q1036","Uganda"
"412","http://www.wikidata.org/entity/Q3897","Luanda","Point(13.234444444 -8.838333333)","http://www.wikidata.org/entity/Q916","Angola","http://www.wikidata.org/entity/Q916","Angola"
"413","http://www.wikidata.org/entity/Q3897","Luanda","Point(13.234444444 -8.838333333)","http://www.wikidata.org/entity/Q190066","Luanda Province","http://www.wikidata.org/entity/Q916","Angola"
"414","http://www.wikidata.org/entity/Q3897","Luanda","Point(13.234444444 -8.838333333)","http://www.wikidata.org/entity/Q2826232","Portuguese Angola","http://www.wikidata.org/entity/Q916","Angola"
"415","http://www.wikidata.org/entity/Q3901","Moroni","Point(43.253611111 -11.703611111)","http://www.wikidata.org/entity/Q970","Comoros","http://www.wikidata.org/entity/Q970","Comoros"
"416","http://www.wikidata.org/entity/Q3901","Moroni","Point(43.253611111 -11.703611111)","http://www.wikidata.org/entity/Q244978","Grande Comore","http://www.wikidata.org/entity/Q970","Comoros"
"417","http://www.wikidata.org/entity/Q3901","Moroni","Point(43.253611111 -11.703611111)","http://www.wikidata.org/entity/Q5501842","French Madagascar","http://www.wikidata.org/entity/Q970","Comoros"
"418","http://www.wikidata.org/entity/Q3901","Moroni","Point(43.253611111 -11.703611111)","http://www.wikidata.org/entity/Q16679352","Territory of the Comores","http://www.wikidata.org/entity/Q970","Comoros"
"419","http://www.wikidata.org/entity/Q3904","Mbabane","Point(31.161666666 -26.320833333)","http://www.wikidata.org/entity/Q1050","Eswatini","http://www.wikidata.org/entity/Q1050","Eswatini"
"420","http://www.wikidata.org/entity/Q3904","Mbabane","Point(31.161666666 -26.320833333)","http://www.wikidata.org/entity/Q735570","Hhohho District","http://www.wikidata.org/entity/Q1050","Eswatini"
"421","http://www.wikidata.org/entity/Q3909","Maseru","Point(27.48 -29.31)","http://www.wikidata.org/entity/Q1013","Lesotho","http://www.wikidata.org/entity/Q1013","Lesotho"
"422","http://www.wikidata.org/entity/Q3909","Maseru","Point(27.48 -29.31)","http://www.wikidata.org/entity/Q844921","Maseru District","http://www.wikidata.org/entity/Q1013","Lesotho"
"423","http://www.wikidata.org/entity/Q3909","Maseru","Point(27.48 -29.31)","http://www.wikidata.org/entity/Q2340665","Basutoland","http://www.wikidata.org/entity/Q1013","Lesotho"
"424","http://www.wikidata.org/entity/Q3915","Antananarivo","Point(47.521388888 -18.938611111)","http://www.wikidata.org/entity/Q1019","Madagascar","http://www.wikidata.org/entity/Q1019","Madagascar"
"425","http://www.wikidata.org/entity/Q3915","Antananarivo","Point(47.521388888 -18.938611111)","http://www.wikidata.org/entity/Q489821","Antananarivo Province","http://www.wikidata.org/entity/Q1019","Madagascar"
"426","http://www.wikidata.org/entity/Q3915","Antananarivo","Point(47.521388888 -18.938611111)","http://www.wikidata.org/entity/Q5501842","French Madagascar","http://www.wikidata.org/entity/Q1019","Madagascar"
"427","http://www.wikidata.org/entity/Q3919","Gaborone","Point(25.908611111 -24.656944444)","http://www.wikidata.org/entity/Q963","Botswana","http://www.wikidata.org/entity/Q963","Botswana"
"428","http://www.wikidata.org/entity/Q3919","Gaborone","Point(25.908611111 -24.656944444)","http://www.wikidata.org/entity/Q747314","Bechuanaland Protectorate","http://www.wikidata.org/entity/Q963","Botswana"
"429","http://www.wikidata.org/entity/Q3921","Harare","Point(31.052222222 -17.829166666)","http://www.wikidata.org/entity/Q954","Zimbabwe","http://www.wikidata.org/entity/Q954","Zimbabwe"
"430","http://www.wikidata.org/entity/Q3921","Harare","Point(31.052222222 -17.829166666)","http://www.wikidata.org/entity/Q217169","Rhodesia","http://www.wikidata.org/entity/Q954","Zimbabwe"
"431","http://www.wikidata.org/entity/Q3921","Harare","Point(31.052222222 -17.829166666)","http://www.wikidata.org/entity/Q654342","Federation of Rhodesia and Nyasaland","http://www.wikidata.org/entity/Q954","Zimbabwe"
"432","http://www.wikidata.org/entity/Q3921","Harare","Point(31.052222222 -17.829166666)","http://www.wikidata.org/entity/Q750583","Southern Rhodesia","http://www.wikidata.org/entity/Q954","Zimbabwe"
"433","http://www.wikidata.org/entity/Q3921","Harare","Point(31.052222222 -17.829166666)","http://www.wikidata.org/entity/Q890120","Zimbabwe Rhodesia","http://www.wikidata.org/entity/Q954","Zimbabwe"
"434","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q258","South Africa","http://www.wikidata.org/entity/Q258","South Africa"
"435","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q190959","Transvaal Province","http://www.wikidata.org/entity/Q258","South Africa"
"436","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q193619","Union of South Africa","http://www.wikidata.org/entity/Q258","South Africa"
"437","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q550374","South African Republic","http://www.wikidata.org/entity/Q258","South Africa"
"438","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q1094207","City of Tshwane Metropolitan Municipality","http://www.wikidata.org/entity/Q258","South Africa"
"439","http://www.wikidata.org/entity/Q3926","Pretoria","Point(28.188055555 -25.746388888)","http://www.wikidata.org/entity/Q1187978","Transvaal Colony","http://www.wikidata.org/entity/Q258","South Africa"
"440","http://www.wikidata.org/entity/Q3929","Port Louis","Point(57.5 -20.166666666)","http://www.wikidata.org/entity/Q1027","Mauritius","http://www.wikidata.org/entity/Q1027","Mauritius"
"441","http://www.wikidata.org/entity/Q3929","Port Louis","Point(57.5 -20.166666666)","http://www.wikidata.org/entity/Q12060804","Isle de France (Mauritius)","http://www.wikidata.org/entity/Q1027","Mauritius"
"442","http://www.wikidata.org/entity/Q3932","São Tomé","Point(6.733333333 0.333333333)","http://www.wikidata.org/entity/Q1039","São Tomé and Príncipe","http://www.wikidata.org/entity/Q1039","São Tomé and Príncipe"
"443","http://www.wikidata.org/entity/Q3932","São Tomé","Point(6.733333333 0.333333333)","http://www.wikidata.org/entity/Q249742","Água Grande","http://www.wikidata.org/entity/Q1039","São Tomé and Príncipe"
"444","http://www.wikidata.org/entity/Q3932","São Tomé","Point(6.733333333 0.333333333)","http://www.wikidata.org/entity/Q6710363","São Tomé Province","http://www.wikidata.org/entity/Q1039","São Tomé and Príncipe"
"445","http://www.wikidata.org/entity/Q3935","Windhoek","Point(17.083611111 -22.57)","http://www.wikidata.org/entity/Q1030","Namibia","http://www.wikidata.org/entity/Q1030","Namibia"
"446","http://www.wikidata.org/entity/Q3935","Windhoek","Point(17.083611111 -22.57)","http://www.wikidata.org/entity/Q153665","German South-West Africa","http://www.wikidata.org/entity/Q1030","Namibia"
"447","http://www.wikidata.org/entity/Q3935","Windhoek","Point(17.083611111 -22.57)","http://www.wikidata.org/entity/Q834508","Khomas Region","http://www.wikidata.org/entity/Q1030","Namibia"
"448","http://www.wikidata.org/entity/Q3935","Windhoek","Point(17.083611111 -22.57)","http://www.wikidata.org/entity/Q953068","South-West Africa","http://www.wikidata.org/entity/Q1030","Namibia"
"449","http://www.wikidata.org/entity/Q3940","Victoria","Point(55.454444444 -4.623611111)","http://www.wikidata.org/entity/Q1042","Seychelles","http://www.wikidata.org/entity/Q1042","Seychelles"
"450","http://www.wikidata.org/entity/Q3940","Victoria","Point(55.454444444 -4.623611111)","http://www.wikidata.org/entity/Q219642","Mahé","http://www.wikidata.org/entity/Q1042","Seychelles"
"451","http://www.wikidata.org/entity/Q5426","Izhevsk","Point(53.216666666 56.85)","http://www.wikidata.org/entity/Q5422","Udmurt Republic","http://www.wikidata.org/entity/Q159","Russia"
"452","http://www.wikidata.org/entity/Q5426","Izhevsk","Point(53.216666666 56.85)","http://www.wikidata.org/entity/Q4198186","Q4198186","http://www.wikidata.org/entity/Q159","Russia"
"453","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q258","South Africa","http://www.wikidata.org/entity/Q258","South Africa"
"454","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q127167","Western Cape","http://www.wikidata.org/entity/Q258","South Africa"
"455","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q193619","Union of South Africa","http://www.wikidata.org/entity/Q258","South Africa"
"456","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q849164","Cape Province","http://www.wikidata.org/entity/Q258","South Africa"
"457","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q1185115","City of Cape Town","http://www.wikidata.org/entity/Q258","South Africa"
"458","http://www.wikidata.org/entity/Q5465","Cape Town","Point(18.425 -33.925)","http://www.wikidata.org/entity/Q4806993","British Cape Colony","http://www.wikidata.org/entity/Q258","South Africa"
"459","http://www.wikidata.org/entity/Q5838","Kabul","Point(69.165833333 34.532777777)","http://www.wikidata.org/entity/Q889","Afghanistan","http://www.wikidata.org/entity/Q889","Afghanistan"
"460","http://www.wikidata.org/entity/Q5838","Kabul","Point(69.165833333 34.532777777)","http://www.wikidata.org/entity/Q188933","Kabul","http://www.wikidata.org/entity/Q889","Afghanistan"
"461","http://www.wikidata.org/entity/Q5838","Kabul","Point(69.165833333 34.532777777)","http://www.wikidata.org/entity/Q6344428","Kabul District","http://www.wikidata.org/entity/Q889","Afghanistan"
"462","http://www.wikidata.org/entity/Q6526","Bolzano","Point(11.35 46.5)","http://www.wikidata.org/entity/Q15124","South Tyrol","http://www.wikidata.org/entity/Q38","Italy"
